alert_count,machine_entity_count,machine_entity_ratio,device_context_count,device_context_ratio,vm_resource_count,dominant_category_code,max_suspicion_score,max_verdict_score,max_severity_score,unique_entity_types,has_process_entity,has_file_entity,has_machine_entity
8,8,1.0,8,1.0,0,1,0,0,0,4,0,0,0
58,58,1.0,58,1.0,0,2,0,0,0,4,0,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
54,54,1.0,54,1.0,0,1,0,2,2,5,0,0,0
8,8,1.0,8,1.0,0,3,0,0,0,5,0,0,0
23,23,1.0,23,1.0,0,1,1,2,2,7,1,0,1
18,18,1.0,18,1.0,0,1,0,2,2,8,0,0,0
23,23,1.0,23,1.0,0,1,0,2,2,5,0,0,0
15,15,1.0,15,1.0,0,5,0,0,0,5,0,1,0
18,18,1.0,18,1.0,0,1,1,2,2,8,1,1,1
93,93,1.0,93,1.0,0,2,0,0,0,6,0,1,1
23,23,1.0,23,1.0,0,1,1,2,2,9,1,0,1
57,57,1.0,57,1.0,0,1,1,2,2,9,0,1,1
264,264,1.0,264,1.0,0,1,0,2,2,5,0,0,0
38,38,1.0,38,1.0,0,1,0,2,2,9,0,1,0
50,50,1.0,50,1.0,0,1,0,2,2,5,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
447,447,1.0,447,1.0,0,10,0,0,0,3,0,0,0
318,318,1.0,318,1.0,0,6,1,2,2,12,1,0,1
29,29,1.0,29,1.0,0,1,0,2,2,8,0,1,0
108,108,1.0,108,1.0,0,7,0,0,0,3,0,0,1
295,295,1.0,295,1.0,0,9,0,0,0,2,0,0,1
21,21,1.0,21,1.0,0,4,1,1,1,5,1,0,1
31,31,1.0,31,1.0,0,1,1,2,2,8,0,0,0
122,122,1.0,122,1.0,0,3,1,1,1,5,1,0,1
24,24,1.0,24,1.0,0,3,1,1,1,5,1,0,1
24,24,1.0,24,1.0,0,9,1,1,1,2,1,0,1
25,25,1.0,25,1.0,0,2,0,0,0,3,0,1,0
75,75,1.0,75,1.0,0,1,1,2,2,7,0,1,1
37,37,1.0,37,1.0,0,5,0,2,2,7,0,1,0
16,16,1.0,16,1.0,0,4,1,1,1,5,1,0,1
30,30,1.0,30,1.0,0,4,1,1,1,9,1,0,1
168,168,1.0,168,1.0,0,2,0,0,0,4,0,1,0
72,72,1.0,72,1.0,0,1,1,1,1,11,1,1,1
54,54,1.0,54,1.0,0,3,0,0,0,3,0,0,0
57,57,1.0,57,1.0,0,7,1,1,1,6,1,0,1
350,350,1.0,350,1.0,0,1,0,0,0,5,0,0,0
55,55,1.0,55,1.0,0,4,0,2,2,7,0,0,1
14,14,1.0,14,1.0,0,2,0,0,0,2,0,0,0
106,106,1.0,106,1.0,0,2,0,0,0,9,0,1,0
21,21,1.0,21,1.0,0,4,1,1,1,5,1,0,1
22,22,1.0,22,1.0,0,1,0,0,0,5,0,0,0
925,925,1.0,925,1.0,0,3,1,2,2,12,1,0,1
46,46,1.0,46,1.0,0,1,1,1,1,12,1,1,1
26,26,1.0,26,1.0,0,1,1,1,1,10,1,0,1
34,34,1.0,34,1.0,0,1,1,2,2,9,1,0,1
15,15,1.0,15,1.0,0,2,1,1,1,2,0,0,0
3400,3400,1.0,3400,1.0,0,1,0,2,2,7,0,0,0
36,36,1.0,36,1.0,0,1,0,2,2,6,0,0,0
11,11,1.0,11,1.0,0,1,0,0,0,5,0,0,0
118,118,1.0,118,1.0,0,1,0,2,2,7,0,1,0
20,20,1.0,20,1.0,0,1,0,0,0,7,0,0,0
47,47,1.0,47,1.0,0,2,0,0,0,4,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
2,2,1.0,2,1.0,0,3,0,0,0,2,0,0,0
25,25,1.0,25,1.0,0,1,1,2,2,11,1,0,1
29,29,1.0,29,1.0,0,1,0,2,2,5,0,0,0
12,12,1.0,12,1.0,0,1,0,2,2,6,0,0,0
178,178,1.0,178,1.0,0,6,0,2,2,6,0,1,0
30,30,1.0,30,1.0,0,1,0,0,0,6,0,1,0
30,30,1.0,30,1.0,0,1,0,2,2,8,0,1,1
3,3,1.0,3,1.0,0,5,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
3,3,1.0,3,1.0,1,1,0,0,0,3,0,0,1
16,16,1.0,16,1.0,0,1,1,1,1,10,1,0,1
9955,9955,1.0,9955,1.0,0,1,0,2,2,5,0,0,0
70,70,1.0,70,1.0,0,2,0,0,0,6,0,0,0
39,39,1.0,39,1.0,0,3,1,1,1,5,1,0,1
19,19,1.0,19,1.0,0,1,0,2,2,8,0,0,0
42,42,1.0,42,1.0,0,3,0,0,0,7,0,0,0
43,43,1.0,43,1.0,0,2,0,0,0,5,0,1,0
8,8,1.0,8,1.0,0,2,0,0,0,4,0,1,1
48,48,1.0,48,1.0,0,3,0,0,0,3,0,0,0
176,176,1.0,176,1.0,0,1,1,2,2,10,1,1,1
17,17,1.0,17,1.0,0,1,0,1,1,7,0,0,0
15,15,1.0,15,1.0,0,10,0,0,0,3,0,0,0
15,15,1.0,15,1.0,0,3,0,0,0,3,0,0,0
10,10,1.0,10,1.0,0,1,0,0,0,5,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
106,106,1.0,106,1.0,0,2,0,2,2,7,0,1,1
441,441,1.0,441,1.0,0,1,0,0,0,7,0,0,0
53,53,1.0,53,1.0,0,3,1,2,2,12,1,1,1
12,12,1.0,12,1.0,0,12,1,1,1,7,1,1,1
175,175,1.0,175,1.0,0,1,0,2,2,10,0,1,1
79,79,1.0,79,1.0,0,8,1,2,2,6,0,1,1
2,2,1.0,2,1.0,0,5,0,0,0,2,0,1,0
6,6,1.0,6,1.0,0,2,0,0,0,4,0,1,1
7,7,1.0,7,1.0,0,1,0,0,0,4,0,0,0
49,49,1.0,49,1.0,0,2,0,0,0,3,0,1,0
249,249,1.0,249,1.0,0,1,0,0,0,4,0,0,0
130,130,1.0,130,1.0,0,10,1,2,2,9,1,1,1
11,11,1.0,11,1.0,0,4,1,1,1,6,1,0,1
245,245,1.0,245,1.0,0,2,0,0,0,3,0,1,0
13,13,1.0,13,1.0,0,1,0,0,0,6,0,0,0
58,58,1.0,58,1.0,0,1,0,2,2,5,0,0,0
165,165,1.0,165,1.0,0,2,1,2,2,10,1,1,1
15,15,1.0,15,1.0,0,1,0,0,0,3,0,0,0
16,16,1.0,16,1.0,0,1,0,2,2,6,0,1,0
12,12,1.0,12,1.0,0,3,1,1,1,5,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
13,13,1.0,13,1.0,0,2,0,0,0,3,0,1,0
4,4,1.0,4,1.0,0,5,0,0,0,2,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
26,26,1.0,26,1.0,0,1,0,2,2,8,0,1,0
259,259,1.0,259,1.0,0,5,0,0,0,7,1,1,1
7,7,1.0,7,1.0,0,2,0,0,0,3,0,0,0
53,53,1.0,53,1.0,0,1,0,2,2,6,0,1,0
26,26,1.0,26,1.0,0,1,1,2,2,8,0,1,1
120,120,1.0,120,1.0,0,3,0,0,0,8,0,0,0
204,204,1.0,204,1.0,0,4,0,0,0,5,0,0,0
29,29,1.0,29,1.0,0,1,0,2,2,7,0,0,1
32,32,1.0,32,1.0,0,1,1,2,2,9,1,0,1
96,96,1.0,96,1.0,0,2,0,0,0,4,0,1,0
6,6,1.0,6,1.0,0,1,0,0,0,3,0,0,0
10,10,1.0,10,1.0,0,4,1,1,1,5,1,0,1
57,57,1.0,57,1.0,0,1,0,2,2,7,0,1,0
6,6,1.0,6,1.0,0,1,0,0,0,4,0,0,0
8,8,1.0,8,1.0,0,12,0,0,0,4,1,0,1
26,26,1.0,26,1.0,0,1,0,2,2,10,1,0,1
35,35,1.0,35,1.0,0,1,0,2,2,7,0,0,0
18,18,1.0,18,1.0,0,2,0,0,0,5,0,0,0
13,13,1.0,13,1.0,0,1,1,1,1,7,1,0,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
32,32,1.0,32,1.0,0,3,1,1,1,5,1,0,1
2,2,1.0,2,1.0,0,3,0,0,0,1,0,0,0
15,15,1.0,15,1.0,0,1,1,1,1,7,1,0,1
2,2,1.0,2,1.0,0,5,0,0,0,2,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
462,462,1.0,462,1.0,0,6,1,2,2,11,1,1,1
53,53,1.0,53,1.0,0,1,1,2,2,12,1,1,1
128,128,1.0,128,1.0,0,1,1,2,2,10,1,1,1
5,5,1.0,5,1.0,0,3,1,1,1,5,1,0,1
66,66,1.0,66,1.0,0,1,0,2,2,8,0,0,0
9,9,1.0,9,1.0,0,2,0,0,0,2,0,0,0
7,7,1.0,7,1.0,0,3,0,0,0,5,0,0,0
25,25,1.0,25,1.0,0,1,0,2,2,9,0,1,1
67,67,1.0,67,1.0,0,2,1,2,2,12,1,1,1
8,8,1.0,8,1.0,0,1,0,0,0,5,0,0,0
7,7,1.0,7,1.0,0,3,0,0,0,5,1,0,1
9,9,1.0,9,1.0,0,1,0,0,0,5,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
32,32,1.0,32,1.0,0,3,1,1,1,5,1,0,1
471,471,1.0,471,1.0,0,6,1,1,1,5,1,0,1
39,39,1.0,39,1.0,0,1,0,0,0,7,0,0,0
35,35,1.0,35,1.0,0,1,0,2,2,9,0,1,0
67,67,1.0,67,1.0,0,1,1,2,2,10,1,0,1
23,23,1.0,23,1.0,0,2,0,0,0,5,0,1,1
6,6,1.0,6,1.0,0,5,0,0,0,6,0,1,1
2,2,1.0,2,1.0,0,5,0,0,0,2,0,1,0
27,27,1.0,27,1.0,0,3,1,1,1,5,1,0,1
236,236,1.0,236,1.0,0,6,0,0,0,6,0,1,1
24,24,1.0,24,1.0,0,2,0,0,0,4,0,1,1
201,201,1.0,201,1.0,0,4,0,0,0,8,0,1,1
6,6,1.0,6,1.0,0,3,0,0,0,3,0,0,0
187,187,1.0,187,1.0,0,2,0,0,0,4,0,1,0
14,14,1.0,14,1.0,0,1,0,0,0,5,0,1,0
326,326,1.0,326,1.0,0,6,1,2,2,13,1,1,1
53,53,1.0,53,1.0,0,1,0,2,2,7,0,1,0
239,239,1.0,239,1.0,0,1,0,2,2,10,0,1,1
13,13,1.0,13,1.0,0,1,1,2,2,7,0,1,1
14,14,1.0,14,1.0,0,1,0,2,2,7,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
14,14,1.0,14,1.0,1,2,1,2,2,8,1,1,1
29,29,1.0,29,1.0,0,1,0,2,2,8,0,1,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
36,36,1.0,36,1.0,0,1,0,2,2,8,0,0,0
18,18,1.0,18,1.0,0,1,1,1,1,11,1,0,1
49,49,1.0,49,1.0,0,2,0,2,2,8,0,1,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
3,3,1.0,3,1.0,0,2,0,0,0,3,0,1,0
115,115,1.0,115,1.0,0,2,0,0,0,4,0,1,1
91,91,1.0,91,1.0,0,2,0,2,2,7,0,1,0
25,25,1.0,25,1.0,0,1,0,0,0,6,0,0,0
61,61,1.0,61,1.0,0,1,0,0,0,3,0,0,0
31,31,1.0,31,1.0,0,4,1,1,1,5,1,0,1
437,437,1.0,437,1.0,0,6,0,0,0,1,0,0,0
33,33,1.0,33,1.0,0,1,1,2,2,7,1,0,1
6,6,1.0,6,1.0,0,3,0,1,1,4,0,0,0
22,22,1.0,22,1.0,0,1,1,2,2,9,1,0,1
10,10,1.0,10,1.0,0,5,0,0,0,8,1,1,1
222,222,1.0,222,1.0,0,2,0,0,0,6,0,1,0
28,28,1.0,28,1.0,0,7,1,1,1,7,1,0,1
524,524,1.0,524,1.0,0,6,0,0,0,4,0,0,0
10,10,1.0,10,1.0,0,4,1,1,1,4,1,0,1
3,3,1.0,3,1.0,0,2,0,0,0,2,0,0,0
2279,2279,1.0,2279,1.0,0,4,0,0,0,7,1,0,1
36,36,1.0,36,1.0,0,7,0,0,0,5,1,1,1
25,25,1.0,25,1.0,0,4,1,1,1,4,1,0,1
59,59,1.0,59,1.0,0,2,0,0,0,6,0,1,0
10,10,1.0,10,1.0,0,2,0,0,0,3,0,1,0
13,13,1.0,13,1.0,0,2,0,0,0,6,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
67,67,1.0,67,1.0,0,1,0,2,2,6,0,1,0
395,395,1.0,395,1.0,0,3,1,2,2,10,1,1,1
6,6,1.0,6,1.0,0,4,1,1,1,5,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
18,18,1.0,18,1.0,0,1,0,2,2,6,0,0,0
17,17,1.0,17,1.0,0,3,0,0,0,4,0,0,0
197,197,1.0,197,1.0,0,1,0,2,2,6,0,1,0
270,270,1.0,270,1.0,0,3,0,0,0,8,1,1,1
16,16,1.0,16,1.0,0,1,1,1,1,9,1,0,1
3,3,1.0,3,1.0,0,2,0,0,0,2,0,0,0
61,61,1.0,61,1.0,0,2,0,0,0,4,0,1,1
4,4,1.0,4,1.0,0,3,0,0,0,4,1,1,1
11,11,1.0,11,1.0,0,1,0,2,2,5,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
8,8,1.0,8,1.0,0,4,1,1,1,6,1,0,1
33,33,1.0,33,1.0,0,5,0,2,2,7,0,1,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
212,212,1.0,212,1.0,0,9,0,2,2,9,0,1,1
36,36,1.0,36,1.0,0,4,1,2,2,9,1,1,1
23,23,1.0,23,1.0,0,2,0,0,0,3,0,1,0
67,67,1.0,67,1.0,0,2,0,0,0,4,0,1,0
76,76,1.0,76,1.0,0,1,1,1,1,6,0,0,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
13,13,1.0,13,1.0,0,1,0,2,2,5,0,0,0
2,2,1.0,2,1.0,0,2,0,0,0,2,0,0,0
126,126,1.0,126,1.0,0,3,1,1,1,6,1,1,1
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
16,16,1.0,16,1.0,0,3,1,1,1,9,1,0,1
5,5,1.0,5,1.0,0,7,1,1,1,5,1,0,1
5,5,1.0,5,1.0,0,1,0,0,0,4,0,0,0
12,12,1.0,12,1.0,0,1,0,0,0,5,0,0,0
67,67,1.0,67,1.0,0,2,0,0,0,3,0,1,0
156,156,1.0,156,1.0,0,6,0,0,0,4,0,0,0
201,201,1.0,201,1.0,0,1,1,2,2,9,1,1,1
55,55,1.0,55,1.0,0,1,0,2,2,7,0,0,0
10,10,1.0,10,1.0,0,2,1,2,2,5,0,1,1
23,23,1.0,23,1.0,0,1,1,2,2,9,1,1,1
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
155,155,1.0,155,1.0,0,8,1,1,1,10,1,1,1
144,144,1.0,144,1.0,1,1,1,2,2,12,1,1,1
10,10,1.0,10,1.0,0,4,1,1,1,5,1,0,1
152,152,1.0,152,1.0,0,1,1,2,2,7,0,0,0
9,9,1.0,9,1.0,0,3,1,1,1,6,1,0,1
19,19,1.0,19,1.0,0,2,1,2,2,4,0,1,1
18,18,1.0,18,1.0,0,4,1,1,1,5,1,0,1
15,15,1.0,15,1.0,0,1,1,2,2,8,1,1,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
11,11,1.0,11,1.0,0,7,0,0,0,4,0,0,1
10,10,1.0,10,1.0,0,2,0,0,0,5,0,1,1
91,91,1.0,91,1.0,0,1,0,1,1,10,1,1,1
68,68,1.0,68,1.0,0,1,0,1,1,4,0,0,0
57,57,1.0,57,1.0,0,1,0,2,2,7,0,1,0
29,29,1.0,29,1.0,0,1,0,2,2,7,0,1,0
23,23,1.0,23,1.0,0,2,1,1,1,4,1,0,1
260,260,1.0,260,1.0,0,6,0,0,0,9,0,0,1
14,14,1.0,14,1.0,0,3,1,1,1,5,1,0,1
16,16,1.0,16,1.0,0,3,1,1,1,11,1,1,1
40,40,1.0,40,1.0,0,2,0,0,0,6,0,1,0
7,7,1.0,7,1.0,0,1,0,0,0,5,0,0,1
9998,9998,1.0,9998,1.0,0,1,0,0,0,4,0,0,0
153,153,1.0,153,1.0,0,1,1,2,2,12,1,0,1
39,39,1.0,39,1.0,0,1,0,2,2,5,0,0,0
188,188,1.0,188,1.0,0,2,0,0,0,4,0,1,0
15,15,1.0,15,1.0,0,1,0,2,2,5,0,0,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
119,119,1.0,119,1.0,0,6,1,2,2,11,1,1,1
5875,5875,1.0,5875,1.0,0,1,0,2,2,8,0,1,0
52,52,1.0,52,1.0,0,2,0,0,0,2,0,0,0
15,15,1.0,15,1.0,0,1,0,2,2,6,0,1,0
20,20,1.0,20,1.0,0,1,0,2,2,8,0,0,0
8,8,1.0,8,1.0,0,1,0,0,0,5,0,0,0
2,2,1.0,2,1.0,0,7,0,0,0,2,0,0,0
212,212,1.0,212,1.0,0,4,0,0,0,6,0,0,1
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
79,79,1.0,79,1.0,0,1,0,2,2,5,0,0,0
19,19,1.0,19,1.0,0,1,0,2,2,6,0,1,0
17,17,1.0,17,1.0,0,2,0,0,0,5,0,1,1
27,27,1.0,27,1.0,0,1,1,2,2,11,0,1,1
42,42,1.0,42,1.0,0,1,1,2,2,14,1,1,1
40,40,1.0,40,1.0,0,7,0,0,0,4,0,0,0
5638,5638,1.0,5638,1.0,0,1,0,2,2,6,0,0,0
23,23,1.0,23,1.0,0,1,0,2,2,6,0,1,0
18,18,1.0,18,1.0,0,1,1,2,2,9,1,1,1
17,17,1.0,17,1.0,0,3,1,1,1,8,1,0,1
61,61,1.0,61,1.0,0,1,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
132,132,1.0,132,1.0,0,2,0,0,0,4,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
46,46,1.0,46,1.0,0,1,1,1,1,10,1,0,1
2,2,1.0,2,1.0,0,3,0,0,0,2,0,0,0
41,41,1.0,41,1.0,0,2,0,0,0,3,0,1,0
42,42,1.0,42,1.0,0,3,0,0,0,3,0,0,0
65,65,1.0,65,1.0,0,2,0,0,0,5,0,1,0
16,16,1.0,16,1.0,0,1,0,0,0,6,0,0,0
302,302,1.0,302,1.0,0,2,0,0,0,3,0,1,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
166,166,1.0,166,1.0,0,3,1,1,1,6,1,0,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
28,28,1.0,28,1.0,0,6,0,0,0,5,1,0,1
7,7,1.0,7,1.0,0,4,1,1,1,4,1,0,1
52,52,1.0,52,1.0,0,2,0,0,0,3,0,1,0
113,113,1.0,113,1.0,0,1,0,2,2,5,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
44,44,1.0,44,1.0,0,13,1,2,2,5,1,1,1
19,19,1.0,19,1.0,0,1,0,2,2,9,1,1,1
234,234,1.0,234,1.0,0,1,0,0,0,4,0,0,0
17,17,1.0,17,1.0,0,2,0,0,0,5,0,1,1
19,19,1.0,19,1.0,0,1,0,2,2,5,0,0,0
46,46,1.0,46,1.0,0,1,1,2,2,10,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
127,127,1.0,127,1.0,0,3,0,0,0,6,1,0,1
9,9,1.0,9,1.0,0,4,1,1,1,7,1,0,1
4,4,1.0,4,1.0,0,2,0,0,0,4,0,1,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
19,19,1.0,19,1.0,0,1,1,1,1,8,1,1,1
199,199,1.0,199,1.0,0,7,0,0,0,3,0,0,0
68,68,1.0,68,1.0,0,2,0,0,0,3,0,0,0
14,14,1.0,14,1.0,0,1,0,0,0,7,0,0,1
51,51,1.0,51,1.0,0,1,1,2,2,10,1,0,1
10,10,1.0,10,1.0,0,4,1,1,1,4,1,0,1
75,75,1.0,75,1.0,0,1,1,2,2,9,1,0,1
28,28,1.0,28,1.0,0,1,1,2,2,9,1,0,1
34,34,1.0,34,1.0,0,3,1,1,1,8,1,0,1
161,161,1.0,161,1.0,0,9,1,2,2,8,1,1,1
41,41,1.0,41,1.0,0,1,0,2,2,8,0,0,1
181,181,1.0,181,1.0,0,2,0,0,0,4,0,1,0
69,69,1.0,69,1.0,0,1,1,2,2,8,1,0,1
87,87,1.0,87,1.0,0,1,0,2,2,10,0,0,1
33,33,1.0,33,1.0,0,4,1,2,2,11,1,1,1
16,16,1.0,16,1.0,0,1,0,2,2,8,0,1,0
71,71,1.0,71,1.0,0,2,0,0,0,3,0,1,0
40,40,1.0,40,1.0,0,1,0,2,2,9,0,1,0
10,10,1.0,10,1.0,0,2,0,0,0,3,0,0,0
10001,10001,1.0,10001,1.0,0,1,0,0,0,4,0,0,0
5,5,1.0,5,1.0,0,2,0,0,0,4,0,1,1
35,35,1.0,35,1.0,0,1,1,2,2,9,0,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
2,2,1.0,2,1.0,0,5,0,0,0,2,0,1,0
37,37,1.0,37,1.0,0,1,1,1,1,7,1,0,1
18,18,1.0,18,1.0,0,3,1,1,1,8,1,0,1
36,36,1.0,36,1.0,0,3,1,1,1,8,1,1,1
15,15,1.0,15,1.0,0,4,1,1,1,4,1,0,1
18,18,1.0,18,1.0,0,2,0,0,0,2,0,0,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
2,2,1.0,2,1.0,0,8,1,2,2,2,0,1,1
267,267,1.0,267,1.0,0,2,0,0,0,5,0,1,1
36,36,1.0,36,1.0,0,4,1,1,1,7,1,0,1
161,161,1.0,161,1.0,0,1,0,0,0,6,0,0,1
43,43,1.0,43,1.0,0,1,0,0,0,7,0,1,0
44,44,1.0,44,1.0,0,2,0,0,0,3,0,1,0
13,13,1.0,13,1.0,0,1,0,0,0,5,0,0,0
12,12,1.0,12,1.0,0,1,0,0,0,6,0,1,0
34,34,1.0,34,1.0,0,1,1,2,2,12,1,1,1
17,17,1.0,17,1.0,0,1,0,0,0,8,1,1,1
12,12,1.0,12,1.0,0,2,0,0,0,5,0,0,0
31,31,1.0,31,1.0,0,1,0,2,2,8,0,1,0
103,103,1.0,103,1.0,0,2,0,0,0,5,0,1,1
10,10,1.0,10,1.0,0,4,1,1,1,4,1,0,1
83,83,1.0,83,1.0,0,2,1,1,1,6,1,1,1
11,11,1.0,11,1.0,0,1,0,0,0,4,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
14,14,1.0,14,1.0,0,1,0,0,0,8,0,0,1
158,158,1.0,158,1.0,0,6,0,0,0,5,0,1,1
22,22,1.0,22,1.0,0,1,0,2,2,8,0,1,1
9,9,1.0,9,1.0,0,9,1,1,1,3,1,0,1
26,26,1.0,26,1.0,0,1,0,2,2,5,0,0,0
108,108,1.0,108,1.0,0,1,0,2,2,5,0,0,0
76,76,1.0,76,1.0,0,1,0,2,2,8,1,0,1
8,8,1.0,8,1.0,0,8,1,2,2,3,0,1,1
36,36,1.0,36,1.0,0,1,0,2,2,9,0,1,0
11,11,1.0,11,1.0,0,3,1,1,1,5,1,0,1
11,11,1.0,11,1.0,0,2,0,0,0,3,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
24,24,1.0,24,1.0,0,2,0,0,0,5,0,0,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
10,10,1.0,10,1.0,0,3,1,1,1,7,1,1,1
100,100,1.0,100,1.0,0,2,0,0,0,4,0,1,1
29,29,1.0,29,1.0,0,1,0,2,2,5,0,0,0
312,312,1.0,312,1.0,0,6,1,1,1,9,0,1,1
30,30,1.0,30,1.0,0,5,1,1,1,6,1,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
47,47,1.0,47,1.0,0,1,1,2,2,13,1,0,1
77,77,1.0,77,1.0,0,2,0,0,0,4,0,1,1
75,75,1.0,75,1.0,0,3,1,1,1,9,1,0,1
18,18,1.0,18,1.0,0,3,1,1,1,6,1,1,1
15,15,1.0,15,1.0,0,10,0,0,0,3,0,0,0
48,48,1.0,48,1.0,0,1,0,0,0,9,0,0,0
43,43,1.0,43,1.0,0,1,0,2,2,5,0,0,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
96,96,1.0,96,1.0,0,2,1,2,2,9,1,1,1
27,27,1.0,27,1.0,0,1,0,0,0,7,0,1,0
11,11,1.0,11,1.0,0,1,1,1,1,10,1,0,1
7,7,1.0,7,1.0,0,3,1,1,1,6,1,0,1
227,227,1.0,227,1.0,0,2,0,0,0,4,0,1,0
50,50,1.0,50,1.0,0,3,1,1,1,5,1,0,1
70,70,1.0,70,1.0,0,1,0,2,2,6,0,1,0
40,40,1.0,40,1.0,0,1,0,2,2,7,0,1,0
16,16,1.0,16,1.0,0,1,0,0,0,7,0,0,0
12,12,1.0,12,1.0,0,1,0,0,0,6,0,1,0
7,7,1.0,7,1.0,0,4,1,2,2,5,1,1,1
9,9,1.0,9,1.0,0,3,1,1,1,7,1,1,1
119,119,1.0,119,1.0,0,1,0,2,2,8,0,1,0
144,144,1.0,144,1.0,0,2,0,0,0,4,0,1,0
6,6,1.0,6,1.0,0,7,0,0,0,3,0,0,0
48,48,1.0,48,1.0,0,1,1,2,2,12,1,1,1
2,2,1.0,2,1.0,0,1,0,0,0,2,0,0,0
14,14,1.0,14,1.0,0,1,0,0,0,7,0,1,1
76,76,1.0,76,1.0,0,2,1,1,1,10,1,1,1
23,23,1.0,23,1.0,0,1,0,2,2,7,0,0,0
4,4,1.0,4,1.0,0,2,0,0,0,4,0,1,1
511,511,1.0,511,1.0,0,6,0,0,0,5,0,1,1
41,41,1.0,41,1.0,0,7,1,2,2,11,1,1,1
9,9,1.0,9,1.0,0,4,1,1,1,7,1,0,1
82,82,1.0,82,1.0,0,2,0,0,0,6,0,1,1
21,21,1.0,21,1.0,0,1,0,2,2,5,0,0,0
12252,12252,1.0,12252,1.0,0,6,1,2,2,13,1,0,1
31,31,1.0,31,1.0,0,2,0,0,0,6,0,0,0
88,88,1.0,88,1.0,0,1,0,0,0,5,1,0,1
63,63,1.0,63,1.0,0,1,0,2,2,5,0,0,0
56,56,1.0,56,1.0,0,1,0,2,2,6,0,0,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,2,0,0,0,2,0,0,0
299,299,1.0,299,1.0,0,3,1,1,1,6,1,1,1
21,21,1.0,21,1.0,0,1,0,0,0,8,1,1,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
421,421,1.0,421,1.0,0,6,0,0,0,6,0,0,0
22,22,1.0,22,1.0,0,4,1,1,1,5,1,0,1
24,24,1.0,24,1.0,0,1,0,0,0,7,0,0,0
4,4,1.0,4,1.0,0,5,0,0,0,2,0,1,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
94,94,1.0,94,1.0,0,4,0,2,2,10,1,1,1
3,3,1.0,3,1.0,0,9,0,0,0,2,0,0,1
32,32,1.0,32,1.0,0,2,0,0,0,4,0,1,1
25,25,1.0,25,1.0,0,1,0,2,2,6,0,0,1
